text,label,category,language,source
"Привет, познакомьтесь с местными девушками сегодня вечером для частных эскорт-услуг http://zarabotok.ru...",DANGEROUS,ADULT,ru,semantic_context_v1
Who distributed those strange pamphlets near the mosque today.,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
Why is this private photo circulating here ASAP,SUSPICIOUS,ADULT,en,semantic_context_v1
"Уважаемый клиент, присоединяйтесь к скрытому vip-каналу, чтобы получить эксклюзивный слитый контент 18+ сегодня ночью bit.ly/rus_skam!",DANGEROUS,ADULT,ru,semantic_context_v1
Have you read the new interpretation posted by that controversial scholar. plz,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
Did you see that post about doubling crypto in a week. dm me,SUSPICIOUS,GAMBLING,en,semantic_context_v1
i found a new platform for fast trades!!,SUSPICIOUS,GAMBLING,en,semantic_context_v1
Ogohlantirish: biz muqaddas urush uchun askarlarni jalb qilmoqdamiz. yashirin guruhimizga qo'shiling http://kripto-foyda.uz?,DANGEROUS,EXTREMISM,uz,semantic_context_v1
Keyingi o'yinga 100% kafolatlangan yutuq. VIP signallarni bu yerdan sotib oling: bit.ly/uzb_link !,DANGEROUS,GAMBLING,uz,semantic_context_v1
"срочно: я думаю, что группа становится слишком радикальной в своих убеждениях...",SUSPICIOUS,EXTREMISM,ru,semantic_context_v1
"Здравствуйте, 100% гарантированная прибыль на следующий матч. купить vip сигналы здесь http://scam.ru.",DANGEROUS,GAMBLING,ru,semantic_context_v1
"Привет, религиозная группа организует благотворительное мероприятие для сирот?",SAFE,EXTREMISM,ru,semantic_context_v1
"Hello, earn money and become rich immediately with our crypto trading bot http://scam.uz!",DANGEROUS,GAMBLING,en,semantic_context_v1
Кто-то поделился странной ссылкой на контент 18+ вчера?,SUSPICIOUS,ADULT,ru,semantic_context_v1
"I've been lucky lately with these new games, want to see asap!",SUSPICIOUS,GAMBLING,en,semantic_context_v1
[ALERT] i think the group is becoming too radical with their beliefs,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"ВНИМАНИЕ: узнайте, как создать самодельную взрывчатку, чтобы защитить нашу веру от врагов bit.ly/rus_skam?",DANGEROUS,EXTREMISM,ru,semantic_context_v1
"Здарова, мой врач прописал лекарство для решения проблемы репродуктивного здоровья!!",SAFE,ADULT,ru,semantic_context_v1
Qur'onni yaxshiroq o'rganish uchun islomiy darslarga qatnashyapman !,SAFE,EXTREMISM,uz,semantic_context_v1
"Кто-то сказал мне, что есть лазейка, чтобы быстро заработать деньги? брат",SUSPICIOUS,GAMBLING,ru,semantic_context_v1
Notice: download full sex videos without registration click here http://scam.uz...,DANGEROUS,ADULT,en,semantic_context_v1
Ogohlantirish: o'chirilmasidan oldin sizdirilgan xususiy videoni hoziroq ko'ring bit.ly/uzb_link !,DANGEROUS,ADULT,uz,semantic_context_v1
"Birodarlar, kofirlarga qarshi kurashish va harakat qilish vaqti keldi! Qo'zg'alish kerak http://kripto-foyda.uz...",DANGEROUS,EXTREMISM,uz,semantic_context_v1
Ogohlantirish: bugun moliya bozori haqida guruh uchrashuvimiz bor!,SAFE,GAMBLING,uz,semantic_context_v1
Ogohlantirish: dushmanlardan o'zimizni himoya qilish uchun qo'lbola portlovchi moddalar yasashni o'rganing http://scam.uz !,DANGEROUS,EXTREMISM,uz,semantic_context_v1
O'chirilmasidan oldin sizdirilgan xususiy videoni hoziroq ko'ring http://kripto-foyda.uz!!,DANGEROUS,ADULT,uz,semantic_context_v1
Learn how to build homemade explosives to defend our faith from the enemies bit.ly/123. ASAP,DANGEROUS,EXTREMISM,en,semantic_context_v1
URGENT - who distributed those strange pamphlets near the mosque today !,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"Assalomu alaykum, alloh sizga va oilangizga tinchlik va baraka bersin !",SAFE,EXTREMISM,uz,semantic_context_v1
"Assalomu alaykum, mahalliy futbol jamoasi kechagi o'yinda yutib chiqdi. tezroq",SAFE,GAMBLING,uz,semantic_context_v1
"Qalay, kimdir pulni tez ishlashning siri borligini aytdi?",SUSPICIOUS,GAMBLING,uz,semantic_context_v1
"Уважаемый клиент, присоединяйтесь к скрытому vip-каналу, чтобы получить эксклюзивный слитый контент 18+ сегодня ночью [ссылка]!!",DANGEROUS,ADULT,ru,semantic_context_v1
Watch the leaked private tape now before it gets deleted http://scam.uz.,DANGEROUS,ADULT,en,semantic_context_v1
"Hurmatli mijoz, diniy jamoa yetimlar uchun xayriya tadbirini uyushtirmoqda...",SAFE,EXTREMISM,uz,semantic_context_v1
"Mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda...",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"Hi, download full sex videos without registration click here t.me/fake_channel!",DANGEROUS,ADULT,en,semantic_context_v1
"Yo, i need to discuss the stock market group meeting today !  dm me",SAFE,GAMBLING,en,semantic_context_v1
Bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing [havola] !,DANGEROUS,ADULT,uz,semantic_context_v1
"Yo, friday prayers will be held at the main mosque at 1:00 pm inshallah.",SAFE,EXTREMISM,en,semantic_context_v1
"Уважаемый клиент, 100% гарантированная прибыль на следующий матч. купить vip сигналы здесь [ссылка] !",DANGEROUS,GAMBLING,ru,semantic_context_v1
Bir haftada kriptoni ikki baravar ko'paytirish haqidagi postni ko'rdingizmi!! yozvor,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
Зарабатывайте деньги и станьте богатым мгновенно с нашим крипто-ботом bit.ly/rus_skam?,DANGEROUS,GAMBLING,ru,semantic_context_v1
We are recruiting soldiers for the holy war. Join our secret channel http://scam.uz...,DANGEROUS,EXTREMISM,en,semantic_context_v1
"Срочно: я был удивлен откровенными темами, которые они обсуждали сегодня !",SUSPICIOUS,ADULT,ru,semantic_context_v1
Have you read the new interpretation posted by that controversial scholar!! ngl,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"Hurmatli mijoz, bugun 100 foiz to'lov kafolatlanadi! 50$ tikib, 2 soatda 500$ oling: http://scam.uz... tezroq",DANGEROUS,GAMBLING,uz,semantic_context_v1
Watch the leaked private tape now before it gets deleted [link]...,DANGEROUS,ADULT,en,semantic_context_v1
"hurmatli mijoz, yangi davlat qoidalari haqidagi yangiliklarni eshitdingizmi",SAFE,GAMBLING,uz,semantic_context_v1
"Забери свой бонус казино на 1000 долларов сейчас, это не скам t.me/super_vzlom...",DANGEROUS,GAMBLING,ru,semantic_context_v1
"Assalomu alaykum, diniy jamoa yetimlar uchun xayriya tadbirini uyushtirmoqda!",SAFE,EXTREMISM,uz,semantic_context_v1
"Mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda !",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"dear user, claim your $1000 casino bonus now, this is not a scam http://scam.uz!",DANGEROUS,GAMBLING,en,semantic_context_v1
"Hello, uncensored adult videos and free nude pictures [link]",DANGEROUS,ADULT,en,semantic_context_v1
did you see the mature content they sent in the group !  asap!,SUSPICIOUS,ADULT,en,semantic_context_v1
"Гарантированная выплата 100 процентов сегодня! Вложи 50 долларов, получи 500 за 2 часа t.me/super_vzlom...",DANGEROUS,GAMBLING,ru,semantic_context_v1
ВНИМАНИЕ: детей следует оградить от неприемлемых материалов в интернете!,SAFE,ADULT,ru,semantic_context_v1
Ushbu hujjatli film katta yoshdagilar uchun mo'ljallangan qadimiy mavzularni muhokama qiladi! yozvor,SAFE,ADULT,uz,semantic_context_v1
Did you see that post about doubling crypto in a week.,SUSPICIOUS,GAMBLING,en,semantic_context_v1
Support the revolution by sending anonymous donations to this wallet t.me/fake_channel. dm me,DANGEROUS,EXTREMISM,en,semantic_context_v1
Bolalarni nomaqbul internet materiallaridan himoya qilish kerak,SAFE,ADULT,uz,semantic_context_v1
"Claim your $1000 casino bonus now, this is not a scam bit.ly/123",DANGEROUS,GAMBLING,en,semantic_context_v1
"Ты видел контент для взрослых, который они прислали в группу?",SUSPICIOUS,ADULT,ru,semantic_context_v1
URGENT - uncensored adult videos and free nude pictures t.me/fake_channel!!,DANGEROUS,ADULT,en,semantic_context_v1
Kimdir kecha 18+ kontent uchun g'alati havola ulashdi. dm,SUSPICIOUS,ADULT,uz,semantic_context_v1
"qalay, guruhga yuborgan kattalar uchun mo'ljallangan kontentni ko'rdingizmi!",SUSPICIOUS,ADULT,uz,semantic_context_v1
срочно: детей следует оградить от неприемлемых материалов в интернете...,SAFE,ADULT,ru,semantic_context_v1
We are recruiting soldiers for the holy war. Join our secret channel [link]!,DANGEROUS,EXTREMISM,en,semantic_context_v1
"Hey mate, friday prayers will be held at the main mosque at 1:00 pm inshallah ASAP",SAFE,EXTREMISM,en,semantic_context_v1
Senzurasiz kattalar uchun videolar va bepul yalang'och rasmlar bit.ly/uzb_link?,DANGEROUS,ADULT,uz,semantic_context_v1
DIQQAT: shifokorim reproduktiv salomatlik muammosi uchun dori yozib berdi?,SAFE,ADULT,uz,semantic_context_v1
Senzurasiz kattalar uchun videolar va bepul yalang'och rasmlar http://scam.uz !  brat,DANGEROUS,ADULT,uz,semantic_context_v1
"Привет, мне везет в последнее время с этими новыми играми, хочешь посмотреть?",SUSPICIOUS,GAMBLING,ru,semantic_context_v1
Bir haftada kriptoni ikki baravar ko'paytirish haqidagi postni ko'rdingizmi. uka,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
I need to discuss the stock market group meeting today!,SAFE,GAMBLING,en,semantic_context_v1
"Hello, the study explores human sexuality from a sociological perspective!",SAFE,ADULT,en,semantic_context_v1
"Привет, найден баг в ставках! используй эту стратегию, чтобы выигрывать каждый раз http://scam.ru !  в лс",DANGEROUS,GAMBLING,ru,semantic_context_v1
"Hi, join the hidden vip channel for exclusive 18+ leaked content tonight t.me/fake_channel.",DANGEROUS,ADULT,en,semantic_context_v1
Some people believe that strict measures are necessary to cleanse the society,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"ВНИМАНИЕ: найден баг в ставках! используй эту стратегию, чтобы выигрывать каждый раз [ссылка]...",DANGEROUS,GAMBLING,ru,semantic_context_v1
"Hey mate, may god grant peace and blessings to you and your family!",SAFE,EXTREMISM,en,semantic_context_v1
"Salom, qo'shimcha pul ishlash guruhiga qo'shilishni xohlaysizmi.",SUSPICIOUS,GAMBLING,uz,semantic_context_v1
bir haftada kriptoni ikki baravar ko'paytirish haqidagi postni ko'rdingizmi,SUSPICIOUS,GAMBLING,uz,semantic_context_v1
"Hello, i need to discuss the stock market group meeting today!",SAFE,GAMBLING,en,semantic_context_v1
Notice: have you read the news about the new state casino regulations,SAFE,GAMBLING,en,semantic_context_v1
DIQQAT: bolalarni nomaqbul internet materiallaridan himoya qilish kerak !,SAFE,ADULT,uz,semantic_context_v1
Children should be protected from inappropriate internet material! dm me,SAFE,ADULT,en,semantic_context_v1
"Здарова, вы читали новую интерпретацию, опубликованную тем скандальным ученым!",SUSPICIOUS,EXTREMISM,ru,semantic_context_v1
"shaxmat o'yinida biroz garov bog'ladik, lekin bu shunchaki o'yin edi!!",SAFE,GAMBLING,uz,semantic_context_v1
URGENT: we had a small group wager on the chess tournament but it was just for fun?,SAFE,GAMBLING,en,semantic_context_v1
"Срочно: найден баг в ставках! используй эту стратегию, чтобы выигрывать каждый раз http://zarabotok.ru !",DANGEROUS,GAMBLING,ru,semantic_context_v1
ular qilgan ishlari uchun o'limga mahkumdir. jihod vaqti keldi http://scam.uz! uka,DANGEROUS,EXTREMISM,uz,semantic_context_v1
Who distributed those strange pamphlets near the mosque today !  ASAP,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
"Здарова, они обсуждают эскорт-услуги в главном чате!!",SUSPICIOUS,ADULT,ru,semantic_context_v1
"Здравствуйте, я посещаю исламские занятия, чтобы лучше изучать коран",SAFE,EXTREMISM,ru,semantic_context_v1
"Здравствуйте, исследование изучает человеческую сексуальность с социологической точки зрения.",SAFE,ADULT,ru,semantic_context_v1
Keyingi o'yinga 100% kafolatlangan yutuq. VIP signallarni bu yerdan sotib oling: t.me/yopiq_guruh...,DANGEROUS,GAMBLING,uz,semantic_context_v1
"Hello, children should be protected from inappropriate internet material? dm me",SAFE,ADULT,en,semantic_context_v1
Bugun masjid yaqinida o'sha g'alati kitobchalarni kim tarqatdi!! yozvor,SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"Qalay, dinimiz o'rgatganidek, sabr va ruxsozni ko'paytirishimiz kerak",SAFE,EXTREMISM,uz,semantic_context_v1
aksiya bozorida sarmoya kiritish uzoq muddatli foyda keltiradi !,SAFE,GAMBLING,uz,semantic_context_v1
"mening fikrimcha, guruh o'z e'tiqodlarida juda radikallashib bormoqda?",SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
The study explores human sexuality from a sociological perspective!!,SAFE,ADULT,en,semantic_context_v1
Они обсуждают эскорт-услуги в главном чате. бро,SUSPICIOUS,ADULT,ru,semantic_context_v1
"Muhim: bugun 100 foiz to'lov kafolatlanadi! 50$ tikib, 2 soatda 500$ oling: bit.ly/uzb_link.",DANGEROUS,GAMBLING,uz,semantic_context_v1
Ushbu kanal hozirgi qonunlarimizga zid g'oyalarni tarqatmoqda!!,SUSPICIOUS,EXTREMISM,uz,semantic_context_v1
"Hurmatli mijoz, senzurasiz kattalar uchun videolar va bepul yalang'och rasmlar bit.ly/uzb_link!! dm",DANGEROUS,ADULT,uz,semantic_context_v1
Kimdir kecha 18+ kontent uchun g'alati havola ulashdi,SUSPICIOUS,ADULT,uz,semantic_context_v1
"Shu yangi o'yinlarda omadim keldi, sen ham ko'rasanmi iltimos",SUSPICIOUS,GAMBLING,uz,semantic_context_v1
DIQQAT: bugun tunda maxsus 18+ sizdirilgan videolarni ko'rish uchun yopiq vip guruhiga qo'shiling t.me/yopiq_guruh uka,DANGEROUS,ADULT,uz,semantic_context_v1
Who distributed those strange pamphlets near the mosque today,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
[ALERT] children should be protected from inappropriate internet material!!,SAFE,ADULT,en,semantic_context_v1
ogohlantirish: juma namozi inshaalloh soat 13:00 da markaziy masjidda o'qiladi !  iltimos,SAFE,EXTREMISM,uz,semantic_context_v1
Have you read the new interpretation posted by that controversial scholar!,SUSPICIOUS,EXTREMISM,en,semantic_context_v1
Keyingi o'yinga 100% kafolatlangan yutuq. VIP signallarni bu yerdan sotib oling: t.me/yopiq_guruh uka,DANGEROUS,GAMBLING,uz,semantic_context_v1
"Shaxmat o'yinida biroz garov bog'ladik, lekin bu shunchaki o'yin edi! dm",SAFE,GAMBLING,uz,semantic_context_v1
bugun kechqurun xususiy eskort xizmatlari uchun mahalliy qizlar bilan tanishing t.me/yopiq_guruh!! uka,DANGEROUS,ADULT,uz,semantic_context_v1
DIQQAT: o'yin xatosi topildi! har safar yutish uchun ushbu strategiyani qo'llang http://scam.uz...,DANGEROUS,GAMBLING,uz,semantic_context_v1
