text,source,label
"Tabriklaymiz siz 900,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=4417709",sms,scam
"Sizga 410,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=610107",telegram,scam
"Davlat tomonidan 1000,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=4191206",sms,scam
"NBU: Hisobingizdan 4300,000 so'm yechib olindi! Bekor qilish: https://t.me/premium_uz_bot?ref=4443923",sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=3349282,telegram,scam
"Sizga 2420,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=9991399",telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 430,000 so'm toping: https://click-auth.uz/code=8897562",sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=5448509,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bit.ly/uz-1945942,sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/7755276,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=4508307,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://bonus-uz.com/id/706178,telegram,scam
"Sizga 2400,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=2327947",sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bonus-uz.com/id/8386815,sms,scam
"Davlat tomonidan 2580,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bonus-uz.com/id/4240041",telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://pochta-uz.com/track=608143,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/7669406,sms,scam
"Tabriklaymiz siz 2360,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=2161237",sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://click-auth.uz/code=4748285,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/6513568,sms,scam
"Davlat tomonidan 3770,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=1674543",telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://pochta-uz.com/track=4856887,sms,scam
"Davlat tomonidan 2030,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://t.me/premium_uz_bot?ref=1135972",sms,scam
"Sizga 2860,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-4999945",telegram,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=4193072,sms,scam
"Sizga 790,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=8996181",sms,scam
"Kriptovalyuta sarmoya qilib kuniga 3490,000 so'm toping: http://bonus-uz.com/id/8847109",telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://bonus-uz.com/id/3095616,sms,scam
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=143673,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bit.ly/uz-9322458,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=8283275,sms,scam
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=9022275,telegram,scam
"Tabriklaymiz siz 4120,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=7426371",telegram,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=8140485,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://18plus-video.apk/q=6681235,telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://18plus-video.apk/q=6595157,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://click-auth.uz/code=3401538,telegram,scam
"Sizga 4840,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=4157631",sms,scam
"Davlat tomonidan 850,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=3202665",telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/8272537,telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://click-auth.uz/code=8789484,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=1980311,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2630,000 so'm toping: https://uz-yutuq.com/p=4299455",sms,scam
"NBU: Hisobingizdan 2280,000 so'm yechib olindi! Bekor qilish: http://pochta-uz.com/track=1891091",sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bit.ly/uz-2911035,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://t.me/premium_uz_bot?ref=4361022,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2420,000 so'm toping: http://18plus-video.apk/q=3223946",sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bonus-uz.com/id/3205313,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://pochta-uz.com/track=6733791,telegram,scam
"Sizga 2420,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-112790",sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/4081469,sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=9480271,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://t.me/premium_uz_bot?ref=2408217,telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://click-auth.uz/code=4484078,telegram,scam
"Tabriklaymiz siz 2420,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bit.ly/uz-7036423",sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://pochta-uz.com/track=5750508,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 4420,000 so'm toping: http://18plus-video.apk/q=1406962",sms,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: https://t.me/premium_uz_bot?ref=1561460,sms,scam
"NBU: Hisobingizdan 1750,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-3968121",sms,scam
"NBU: Hisobingizdan 4680,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-2268995",telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/243173,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=3341877,sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://uz-yutuq.com/p=7785737,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=9598832,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://click-auth.uz/code=2511273,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/7236289,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bonus-uz.com/id/4255104,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bonus-uz.com/id/6849772,telegram,scam
"NBU: Hisobingizdan 2400,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=6110847",sms,scam
"Sizga 1750,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=7948926",sms,scam
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=6306651,telegram,scam
"NBU: Hisobingizdan 3490,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=9032800",sms,scam
"Sizga 2630,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bonus-uz.com/id/4897443",telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://18plus-video.apk/q=8425807,sms,scam
"NBU: Hisobingizdan 900,000 so'm yechib olindi! Bekor qilish: http://18plus-video.apk/q=9928146",sms,scam
Telegram premium sovg'a olish uchun botga kiring: https://click-auth.uz/code=7730090,telegram,scam
Pochtangiz bojxonada to'xtatildi. To'lov qiling: http://bonus-uz.com/id/5133447,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/6720326,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://uz-yutuq.com/p=2532579,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=945692,sms,scam
"Tabriklaymiz siz 2030,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=713775",telegram,scam
"NBU: Hisobingizdan 2450,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-7590349",sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://click-auth.uz/code=6415379,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://pochta-uz.com/track=9655303,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://18plus-video.apk/q=4554915,telegram,scam
"Sizga 1750,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://click-auth.uz/code=2543789",sms,scam
"Tabriklaymiz siz 2420,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://uz-yutuq.com/p=889519",sms,scam
"Tabriklaymiz siz 3490,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=454859",sms,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bit.ly/uz-3576488,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2020,000 so'm toping: http://bonus-uz.com/id/3408799",sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://uz-yutuq.com/p=2275420,sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://t.me/premium_uz_bot?ref=4143159,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/2157835,telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://pochta-uz.com/track=4928852,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://18plus-video.apk/q=6970587,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://bit.ly/uz-8697475,telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 1750,000 so'm toping: http://18plus-video.apk/q=2555758",sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/2556346,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=5478701,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/8122778,sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://pochta-uz.com/track=9333142,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=4807877,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://bonus-uz.com/id/7643711,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: https://t.me/premium_uz_bot?ref=8199305,sms,scam
"Tabriklaymiz siz 1650,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=8789403",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bonus-uz.com/id/7664644,sms,scam
"Tabriklaymiz siz 1750,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=143675",telegram,scam
Sizga davlat subsidiyasi ajratildi. Olish uchun: https://t.me/premium_uz_bot?ref=4935379,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 790,000 so'm toping: https://uz-yutuq.com/p=6413041",sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://18plus-video.apk/q=9069927,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://uz-yutuq.com/p=6005440,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/2389097,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/271409,telegram,scam
"Sizga 3540,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=4096204",sms,scam
"Sizga 150,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=9164860",sms,scam
"Tabriklaymiz siz 2400,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=9269072",sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://18plus-video.apk/q=6977092,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=2539126,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://uz-yutuq.com/p=7027485,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: https://uz-yutuq.com/p=3085235,telegram,scam
"Sizga 1650,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=8231218",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bit.ly/uz-8315111,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://pochta-uz.com/track=1894771,sms,scam
"Sizga 1920,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=6824777",telegram,scam
"Davlat tomonidan 1460,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=6623832",sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://bit.ly/uz-6080492,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=7636798,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bit.ly/uz-4387650,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bit.ly/uz-8592046,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bonus-uz.com/id/7506166,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: http://18plus-video.apk/q=3760805,sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=1396103,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://t.me/premium_uz_bot?ref=8730968,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://uz-yutuq.com/p=6442603,sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=1325048,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://bonus-uz.com/id/4129964,sms,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://bonus-uz.com/id/1938150,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=5403548,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://click-auth.uz/code=894505,sms,scam
"Davlat tomonidan 3280,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=3995308",telegram,scam
"NBU: Hisobingizdan 150,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-1292344",telegram,scam
"NBU: Hisobingizdan 1870,000 so'm yechib olindi! Bekor qilish: https://uz-yutuq.com/p=2277829",telegram,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://bonus-uz.com/id/9843336,sms,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://18plus-video.apk/q=8547452,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=226953,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bonus-uz.com/id/8039942,telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://uz-yutuq.com/p=9829762,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/9967560,telegram,scam
"Davlat tomonidan 1750,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=5761712",telegram,scam
"Kriptovalyuta sarmoya qilib kuniga 2990,000 so'm toping: https://t.me/premium_uz_bot?ref=9618590",sms,scam
"Davlat tomonidan 2420,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=6277375",telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://click-auth.uz/code=8547022,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: https://uz-yutuq.com/p=3485535,sms,scam
"Sizga 4840,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://18plus-video.apk/q=9210261",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://pochta-uz.com/track=3655821,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://bonus-uz.com/id/9676593,sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://pochta-uz.com/track=9540924,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: https://click-auth.uz/code=3101666,telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://uz-yutuq.com/p=1408839,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://18plus-video.apk/q=7223316,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://uz-yutuq.com/p=7648006,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=5630998,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://18plus-video.apk/q=3242137,sms,scam
"Kriptovalyuta sarmoya qilib kuniga 790,000 so'm toping: http://pochta-uz.com/track=5773456",telegram,scam
"NBU: Hisobingizdan 2420,000 so'm yechib olindi! Bekor qilish: http://bit.ly/uz-7264743",telegram,scam
"Tabriklaymiz siz 2420,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://pochta-uz.com/track=9687174",telegram,scam
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: http://pochta-uz.com/track=425447,telegram,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://pochta-uz.com/track=8493621,sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/5092225,sms,scam
"Sizga 2990,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=4180656",sms,scam
"Davlat tomonidan 4840,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://bit.ly/uz-3486739",sms,scam
"Kriptovalyuta sarmoya qilib kuniga 700,000 so'm toping: http://bit.ly/uz-7872559",telegram,scam
"Sizga 150,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-9755517",sms,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bit.ly/uz-9336298,telegram,scam
"NBU: Hisobingizdan 4680,000 so'm yechib olindi! Bekor qilish: https://click-auth.uz/code=6955190",sms,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/6794816,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=6604275,sms,scam
"Sizga 2400,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: https://uz-yutuq.com/p=7568116",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-232798,telegram,scam
Telegram premium sovg'a olish uchun botga kiring: http://bonus-uz.com/id/1494059,sms,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: https://uz-yutuq.com/p=4617461,sms,scam
"Davlat tomonidan 150,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://click-auth.uz/code=663158",telegram,scam
"Tabriklaymiz siz 1000,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://click-auth.uz/code=4037810",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=1080487,sms,scam
"Tabriklaymiz siz 3490,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://18plus-video.apk/q=8350662",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://18plus-video.apk/q=2834781,sms,scam
"Davlat tomonidan 4300,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: https://uz-yutuq.com/p=943873",telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: https://t.me/premium_uz_bot?ref=8061902,telegram,scam
Hisobingizdan shubhali tranzaksiya aniqlandi. Tasdiqlash uchun havolaga o'ting: http://pochta-uz.com/track=4611067,telegram,scam
"Sizga 3140,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://pochta-uz.com/track=1356246",sms,scam
Click to'lovi amalga oshmadi. Tasdiqlash: http://bonus-uz.com/id/4498552,telegram,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-4899433,telegram,scam
Yangi video yuklandi 18+ apk yuklab oling: https://uz-yutuq.com/p=5471065,sms,scam
Yangi video yuklandi 18+ apk yuklab oling: http://pochta-uz.com/track=4222308,sms,scam
Shifrdan nusxa olindi. Parolni yangilang: http://bit.ly/uz-9793469,sms,scam
"Sizga 3770,000 so'm pul o'tkazmasi keldi. Qabul qilish uchun linkni bosing: http://bit.ly/uz-3079627",sms,scam
"Tabriklaymiz siz 3700,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: https://t.me/premium_uz_bot?ref=1098728",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: https://click-auth.uz/code=7905566,telegram,scam
"Davlat tomonidan 2010,000 so'm kompensatsiya ajratildi. Havola orqali tekshiring: http://18plus-video.apk/q=4153887",telegram,scam
Uzcard xavfsizlik botiga ulaning va bonus oling: http://bit.ly/uz-1977815,telegram,scam
Uyda o'tirib kuniga 50$ ishlashni xohlaysizmi? Botga kiring: http://18plus-video.apk/q=9129465,sms,scam
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: https://t.me/premium_uz_bot?ref=2570012,sms,scam
