text,clean_text,label,language,source,is_synthetic,length,has_url,has_number
Shifrdan nusxa olindi. Parolni yangilang: https://click-auth.uz/code=8905436,shifrdan nusxa olindi. parolni yangilang: https://click auth.uz/code 8905436,DANGEROUS,en,v10_eng_foundation,False,76,True,True
Balans tekshiruvi: hisobingizga kiring...,balans tekshiruvi: hisobingizga kiring...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
How is your schedule next week? I am out of town this weekend.,how is your schedule next week i am out of town this weekend.,SAFE,en,v10_eng_foundation,False,62,False,False
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/1095497,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus uz.com/id/1095497,DANGEROUS,uz,v10_uzb_foundation,False,79,True,True
Bugungi majlis 16:00 ga surildi..,bugungi majlis 16:00 ga surildi..,SAFE,en,v10_eng_foundation,False,33,False,True
I though we shd go out n have some fun so bar in town or something ÛÒ sound ok?,i though we shd go out n have some fun so bar in town or something ûò sound ok,SAFE,en,v10_eng_foundation,False,80,False,False
HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,how are u i have missed u i havent been up 2 much a bit bored with the holiday want 2 go bak 2 college sad isnt it xx,SAFE,uz,v10_uzb_foundation,False,120,False,True
"Ваше резюме быол отправлено нам, давайте обсудим!",ваше резюме быол отправлено нам давайте обсудим,SUSPICIOUS,ru,synthetic_suspicious_v1,True,49,False,False
Telegram premium sovg'a olish uchun botga kiring: https://uz-yutuq.com/p=6102704,telegram premium sovg'a olish uchun botga kiring: https://uz yutuq.com/p 6102704,DANGEROUS,uz,v10_uzb_foundation,False,80,True,True
"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy",i wonder how you got online my love had you gone to the net cafe did you get your phone recharged were you on a friends net i think of you boytoy,SAFE,en,v10_eng_foundation,False,155,False,False
Yutuq sohibi bo'ldingiz! 94 000 so'm yutdingiz. http://pay-check.net/286251 :),yutuq sohibi bo'ldingiz 94 000 so'm yutdingiz. http://pay check.net/286251 :,DANGEROUS,uz,v10_uzb_foundation,False,78,True,True
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",free2day sexy st george's day pic of jordan txt pic to 89080 dont miss out then every wk a saucy celeb 4 more pics c pocketbabe.co.uk 0870241182716 å 3/wk,SUSPICIOUS,en,v10_eng_foundation,False,155,False,True
Click payment failed. Tasdiqlash uchun linkga o'ting: http://click-safety.uz/125326!,click payment failed. tasdiqlash uchun linkga o'ting: http://click safety.uz/125326,DANGEROUS,uz,v10_uzb_foundation,False,84,True,True
Оплата заказа №6224 не прошла. Повторите: https://bit.ly/claim-172094..,оплата заказа 6224 не прошла. повторите: https://bit.ly/claim 172094..,DANGEROUS,ru,v10_rus_foundation,False,71,True,True
O'tkazma qabul qilindi: 133381 so'm. Humo/Uzcard,o'tkazma qabul qilindi: 133381 so'm. humo/uzcard,SAFE,uz,v10_uzb_foundation,False,48,False,True
Bugungi majlis 11:45 ga surildi....,bugungi majlis 11:45 ga surildi....,SAFE,en,v10_eng_foundation,False,35,False,True
Maxsus taklif sizni kumoqda,maxsus taklif sizni kumoqda,SUSPICIOUS,uz,synthetic_suspicious_v1,True,27,False,False
Zavtra v 9:00 vstrechaemsya. (,zavtra v 9:00 vstrechaemsya.,SAFE,en,v10_eng_foundation,False,30,False,True
We can make a baby in yo tho,we can make a baby in yo tho,SAFE,en,v10_eng_foundation,False,28,False,False
Sizga davlat subsidiyasi ajratildi. Olish uchun: http://bonus-uz.com/id/1422385,sizga davlat subsidiyasi ajratildi. olish uchun: http://bonus uz.com/id/1422385,DANGEROUS,uz,v10_uzb_foundation,False,79,True,True
Aiyo cos i sms Ã_ then Ã_ neva reply so i wait 4 Ã_ to reply lar. I tot Ã_ havent finish ur lab wat.,aiyo cos i sms ã _ then ã _ neva reply so i wait 4 ã _ to reply lar. i tot ã _ havent finish ur lab wat.,SAFE,en,v10_eng_foundation,False,104,False,True
"Iltimos, shaxsiyga yozmang guruhda hal qilamiz",iltimos shaxsiyga yozmang guruhda hal qilamiz,SAFE,uz,v10_uzb_foundation,False,46,False,False
Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...,huh so slow i tot u reach long ago liao... u 2 more days only i 4 more leh...,SAFE,uz,v10_uzb_foundation,False,77,False,True
Dscount olish uchun register qiling!,dscount olish uchun register qiling,SUSPICIOUS,uz,synthetic_suspicious_v1,True,36,False,False
O'tkazma qabul qilindi: 378502 so'm. Humo/Uzcard,o'tkazma qabul qilindi: 378502 so'm. humo/uzcard,SAFE,uz,v10_uzb_foundation,False,48,False,True
Your account requires immediate attention...,your account requires immediate attention...,SUSPICIOUS,en,synthetic_suspicious_v1,True,44,False,False
Kechikaman biroz 14:30 da boraman. tezroq,kechikaman biroz 14:30 da boraman. tezroq,SAFE,uz,v10_uzb_foundation,False,41,False,True
Disount olish uchun register qiling..,disount olish uchun register qiling..,SUSPICIOUS,uz,synthetic_suspicious_v1,True,37,False,False
Your contact was lsted in our directory,your contact was lsted in our directory,SUSPICIOUS,en,synthetic_suspicious_v1,True,39,False,False
Kechikaman biroz 13:00 da boraman..,kechikaman biroz 13:00 da boraman..,SAFE,uz,v10_uzb_foundation,False,35,False,True
"Oq yo'l, yaxshi yetib boring",oq yo'l yaxshi yetib boring,SAFE,uz,v10_uzb_foundation,False,28,False,False
Bugun 10:30 da ko'rishamiz. :),bugun 10:30 da ko'rishamiz. :,SAFE,uz,v10_uzb_foundation,False,30,False,True
Diqqat! Akkauntingiz xavf ostida. Tasdiqlash uchun kiring: https://t.me/premium_uz_bot?ref=1187612,diqqat akkauntingiz xavf ostida. tasdiqlash uchun kiring: https://t.me/premium_uz_bot ref 1187612,DANGEROUS,uz,v10_uzb_foundation,False,98,True,True
Balansingiz: 36270 so'm. To'lov muvaffaqiyatli.,balansingiz: 36270 so'm. to'lov muvaffaqiyatli.,SAFE,uz,v10_uzb_foundation,False,47,False,True
Telegram premium sovg'a olish uchun botga kiring: http://pochta-uz.com/track=7927420,telegram premium sovg'a olish uchun botga kiring: http://pochta uz.com/track 7927420,DANGEROUS,uz,v10_uzb_foundation,False,84,True,True
Omg if its not one thing its another. My cat has worms :/ when does this bad day end?,omg if its not one thing its another. my cat has worms :/ when does this bad day end,SAFE,en,v10_eng_foundation,False,85,False,False
How much is torch in 9ja.,how much is torch in 9ja.,SAFE,en,v10_eng_foundation,False,25,False,True
Good evening! How are you?,good evening how are you,SAFE,en,v10_eng_foundation,False,26,False,False
What about this one then.,what about this one then.,SAFE,en,v10_eng_foundation,False,25,False,False
"Buyurtmangiz hoolati o'zgardi, tekshiring",buyurtmangiz hoolati o'zgardi tekshiring,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
"Bonus activation kerak, tezzroq",bonus activation kerak tezzroq,SUSPICIOUS,uz,synthetic_suspicious_v1,True,31,False,False
"Вам передали документ, провеерьте пожалуйста!",вам передали документ провеерьте пожалуйста,SUSPICIOUS,ru,synthetic_suspicious_v1,True,45,False,False
Thanks for looking out for me. I really appreciate.,thanks for looking out for me. i really appreciate.,SAFE,en,v10_eng_foundation,False,51,False,False
"Assalomu alaykum, ishlar qalay?",assalomu alaykum ishlar qalay,SAFE,uz,v10_uzb_foundation,False,31,False,False
"Lets use it next week, princess :)",lets use it next week princess :,SAFE,en,v10_eng_foundation,False,34,False,False
Kartangiz bloklandi. Qayta tiklash uchun malumotlarni kiriting: http://18plus-video.apk/q=7305611,kartangiz bloklandi. qayta tiklash uchun malumotlarni kiriting: http://18plus video .apk /q 7305611,DANGEROUS,uz,v10_uzb_foundation,False,97,True,True
Hisobingizga 272123 so'm kelib tushdi. Manba: Payme,hisobingizga 272123 so'm kelib tushdi. manba: payme,SAFE,uz,v10_uzb_foundation,False,51,False,True
Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,email alertfrom: jeri stewartsize: 2kbsubject: low cost prescripiton drvgsto listen to email call 123,SUSPICIOUS,en,v10_eng_foundation,False,101,False,True
Yeah. I got a list with only u and Joanna if I'm feeling really anti social,yeah. i got a list with only u and joanna if i'm feeling really anti social,SAFE,uz,v10_uzb_foundation,False,75,False,False
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",send ur birthdate with month and year i will tel u ur life partner's name. and the method of calculation. reply must.,SAFE,uz,v10_uzb_foundation,False,118,False,False
VIP status olish imkooniyati mavjud,vip status olish imkooniyati mavjud,SUSPICIOUS,uz,synthetic_suspicious_v1,True,35,False,False
"Tabriklaymiz siz 2400,000 so'm yutib oldingiz. Pulni olish uchun havolaga kiring: http://bonus-uz.com/id/1671890",tabriklaymiz siz 2400 000 so'm yutib oldingiz. pulni olish uchun havolaga kiring: http://bonus uz.com/id/1671890,DANGEROUS,uz,v10_uzb_foundation,False,112,True,True
Sizga yangi transfer keldi 217 000. Qabul qiling https://bit.ly/claim-830683 ),sizga yangi transfer keldi 217 000. qabul qiling https://bit.ly/claim 830683,DANGEROUS,uz,v10_uzb_foundation,False,78,True,True
Ok lor. I'm in town now lei.,ok lor. i'm in town now lei.,SAFE,en,v10_eng_foundation,False,28,False,False
"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",er hello things didn't quite go to plan is limping slowly home followed by aa and with exhaust hanging off,SAFE,en,v10_eng_foundation,False,110,False,False
85233 FREE>Ringtone!Reply REAL,85233 free ringtone reply real,SUSPICIOUS,en,v10_eng_foundation,False,30,False,True
Muvaffaqiyatli to'lov! Miqdor: 203852 so'm. Click,muvaffaqiyatli to'lov miqdor: 203852 so'm. click,SAFE,uz,v10_uzb_foundation,False,49,False,True
What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,what to think no one saying clearly. ok leave no need to ask her. i will go if she come or not,SAFE,en,v10_eng_foundation,False,94,False,False
Payme.uz to'lovi amalga oshmadi. Hisobni tasdiqlash uchun kirish talab qilinadi: https://payme-help.uz,payme.uz to'lovi amalga oshmadi. hisobni tasdiqlash uchun kirish talab qilinadi: https://payme help.uz,DANGEROUS,uz,v10_uzb_foundation,False,102,True,False
Hisobingizga 11409 so'm kelib tushdi. Manba: Uzum,hisobingizga 11409 so'm kelib tushdi. manba: uzum,SAFE,uz,v10_uzb_foundation,False,49,False,True
Billing isseu aniqlndi hisobinggizda...,billing isseu aniqlndi hisobinggizda...,SUSPICIOUS,uz,synthetic_suspicious_v1,True,39,False,False
Sizning kartangiz bloklandi. Tasdiqlash uchun: https://t.me/prize_bot/135984...,sizning kartangiz bloklandi. tasdiqlash uchun: https://t.me/prize_bot/135984...,DANGEROUS,uz,v10_uzb_foundation,False,79,True,True
Zo'r rahmat,zo'r rahmat,SAFE,uz,v10_uzb_foundation,False,11,False,False
Are you driving or training?,are you driving or training,SAFE,en,v10_eng_foundation,False,28,False,False
Cos darren say Ã_ considering mah so i ask Ã_...,cos darren say ã _ considering mah so i ask ã _...,SAFE,en,v10_eng_foundation,False,50,False,False
CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Callså£1/minmoremobsEMSPOBox45PO139WA,claire here am havin borin time am now alone u wanna cum over 2nite chat now 09099725823 hope 2 c u luv claire xx callså 1/minmoremobsemspobox45po139wa,SUSPICIOUS,uz,v10_uzb_foundation,False,154,False,True
Actually i'm waiting for 2 weeks when they start putting ad.,actually i'm waiting for 2 weeks when they start putting ad.,SAFE,en,v10_eng_foundation,False,60,False,True
am up to my eyes in philosophy,am up to my eyes in philosophy,SAFE,en,v10_eng_foundation,False,30,False,False
Vasha karta bloklandi. Tasdiqlash uchun linkni bosing: http://click-safety.uz/931305 ?,vasha karta bloklandi. tasdiqlash uchun linkni bosing: http://click safety.uz/931305,DANGEROUS,uz,v10_uzb_foundation,False,86,True,True
Uyga qaytayotganda sabzavot olib kel. 👍,uyga qaytayotganda sabzavot olib kel.,SAFE,en,v10_eng_foundation,False,39,False,False
Sizning limitiz ispolzovan. Uvelichit limit: http://click-safety.uz/43133 :),sizning limitiz ispolzovan. uvelichit limit: http://click safety.uz/43133 :,DANGEROUS,uz,v10_uzb_foundation,False,76,True,True
Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Ã¥Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk,get your garden ready for summer with a free selection of summer bulbs and seeds worth ã â 33:50 only with the scotsman this saturday. to stop go2 notxt.co.uk,DANGEROUS,en,v10_eng_foundation,False,158,False,True
Bugun 12:15 da ko'rishamiz.?,bugun 12:15 da ko'rishamiz.,SAFE,uz,v10_uzb_foundation,False,28,False,True
Kechikaman biroz 17:45 da boraman....,kechikaman biroz 17:45 da boraman....,SAFE,uz,v10_uzb_foundation,False,37,False,True
"whatever, im pretty pissed off.",whatever im pretty pissed off.,SAFE,en,v10_eng_foundation,False,31,False,False
Commpliance team: documentation update needed,commpliance team: documentation update needed,SUSPICIOUS,en,synthetic_suspicious_v1,True,45,False,False
Ok lor but not too early. Me still having project meeting now.,ok lor but not too early. me still having project meeting now.,SAFE,en,v10_eng_foundation,False,62,False,False
Списание 342 000 прошло успешно. Отменить: https://bit.ly/claim-290444 ?,списание 342 000 прошло успешно. отменить: https://bit.ly/claim 290444,DANGEROUS,ru,v10_rus_foundation,False,72,True,True
Uunsual signin activity on your account...,uunsual signin activity on your account...,SUSPICIOUS,en,synthetic_suspicious_v1,True,42,False,False
Ma'lumotlaringiz boy'icha yangilik mavjud,ma'lumotlaringiz boy'icha yangilik mavjud,SUSPICIOUS,uz,synthetic_suspicious_v1,True,41,False,False
"Aight no rush, I'll ask jay",aight no rush i'll ask jay,SAFE,en,v10_eng_foundation,False,27,False,False
Someone tried to log into your UzCard account. Confirm identity: http://link-fix.bz???,someone tried to log into your uzcard account. confirm identity: http://link fix.bz,DANGEROUS,en,v10_eng_foundation,False,86,True,False
Uzcard xavfsizlik botiga ulaning va bonus oling: https://uz-yutuq.com/p=2152382,uzcard xavfsizlik botiga ulaning va bonus oling: https://uz yutuq.com/p 2152382,DANGEROUS,uz,v10_uzb_foundation,False,79,True,True
"K, wait chikku..il send aftr  &lt;#&gt; mins",k wait chikku..il send aftr lt gt mins,SAFE,en,v10_eng_foundation,False,44,False,False
They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..  ,they said ü dun haf passport or smth like dat.. or ü juz send to my email account..,SAFE,en,v10_eng_foundation,False,85,False,False
