idx,text_preview,existing_lang,detected_lang,method,source
67508,Bugun 13:30 da ko'rishamiz. :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67513,"Iltimos, qayta qo'ng'iroq qiling....",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67524,go'sht narxi qancha ekan hozir??,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67541,"Pulni kartaga tushirdim, 190 ming so'm",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67562,"Menga 3980,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67575,Bugun 15:45 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67582,Bugun 9:00 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67584,Bugun 15:30 da ko'rishamiz.!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67593,"Menga 1750,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67613,Xatni pochtadan jo'natdim.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67618,Bugun 8:45 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67626,"Menga 3280,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67632,Uyga qaytayotganda go'sht olib kel. (,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67633,"Menga 2580,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67638,"Menga 3700,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67640,"Menga 2280,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67645,"Menga 4980,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67647,Uyga qaytayotganda go'sht olib kel.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67648,"Menga 3980,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67664,"Menga 1870,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67671,Bugun 19:30 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67672,"Menga 2030,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67681,"Menga 150,000 so'm tashlab tura olasanmi?...",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67685,Pulni tashlab yubordim tekshirib ko'r. :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67691,Kanaldagi yangiliklarni o'qidingizmi?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67696,Xatni jo'natdingmi? ),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67701,Bugun 20:00 da ko'rishamiz....,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67753,"Menga 1870,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67757,"Menga 790,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67767,"Menga 3340,000 so'm tashlab tura olasanmi?...",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67768,Bugun 20:30 da ko'rishamiz....,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67776,"Menga 410,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67777,Bugun 8:00 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67784,"Menga 4680,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67787,Bugun 18:30 da ko'rishamiz.!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67797,Bugun kechqurun da ko'rishamiz.!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67802,"Menga 2860,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67818,Ishlar bilan charchamayapsizmi?.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67838,Vazifani jo'natvor iltimos.!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67855,Vazifani jo'natvor iltimos. ),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67857,"Menga 2630,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67865,Bugun 18:15 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67882,"Menga 150,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67894,"Menga 2630,000 so'm tashlab tura olasanmi?...",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67898,Bugun 19:15 da ko'rishamiz....,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67908,Bugun 11:15 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67917,"O'rtoq, qarzni qachon qaytarasan?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67939,"Menga 4840,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67940,"Menga 3980,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67944,"Rahmat, yordam uchun",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67950,Yaxshimisiz? Sog'liqlar qalay? ?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67951,Bugun 11:30 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67956,Ishlar bilan charchamayapsizmi? :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67960,"Menga 430,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67962,"Menga 3340,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67966,"Menga 2860,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67969,"Menga 180,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67971,"Menga 180,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67976,Yes. They replied my mail. I'm going to the management office later. Plus will i,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67979,"Menga 360,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67984,Rahmat sizga katta!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67989,Bugun 20:30 da ko'rishamiz.!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67992,"Menga 2280,000 so'm tashlab tura olasanmi?...",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
67998,"Menga 4400,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68019,"Menga 4980,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68026,Bugun 16:45 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68034,"Menga 850,000 so'm tashlab tura olasanmi?...",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68040,"Menga 3230,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68049,Bugun 21:45 da ko'rishamiz.!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68064,"Menga 4400,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68083,Pulni tashladim tekshirib ko'r.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68110,Bugun 20:15 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68111,Bugun 9:45 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68126,"Menga 4120,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68143,Bugun 13:30 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68158,Bugun 16:30 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68162,Yaxshimisiz? Sog'liqlar qalay?!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68174,Ishlar bilan charchamayapsizmi?!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68180,"Menga 1000,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68184,Rahmat kattakon!.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68185,Bugun 11:15 da ko'rishamiz.!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68187,"Menga 2580,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68191,Bugun 17:30 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68206,"Menga 3190,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68208,"Menga 2360,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68214,Bugun 16:00 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68225,Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; ,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68236,Bugun 10:15 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68243,Sms keldiyoq o'qib javob yozing,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68254,"Menga 3980,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68274,Xatni pochtadan jo'natdim....,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68275,"Ona, non bilan sut opkelaman",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68296,Bugun 9:30 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68314,"Menga 2950,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68315,"Yo'q hali tushmadi, bank dasturi qotyapti",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68323,About  &lt;#&gt; bucks. The banks fees are fixed. Better to call the bank and fi,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68329,Ishlar bilan charchamayapsizmi? ),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68332,Bugun 10:30 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68334,Bugun 11:00 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68335,"Menga 4090,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68338,Yaxshimisiz? Sog'liqlar qalay?.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68341,Bugun 14:00 da ko'rishamiz. :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68344,"Menga 4840,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68354,Ishlar bilan charchamayapsizmi? 👍,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68361,"Menga 3770,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68367,"Charchamang, oq yo'l! tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68370,Xatni pochtadan jo'natdim..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68372,"O'g'lim, uydamisan?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68379,Bugun 16:00 da ko'rishamiz. :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68381,Bugun 16:45 da ko'rishamiz....,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68382,Bugun 19:45 da ko'rishamiz..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68392,Bugun 10:15 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68410,Bugun 9:30 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68413,"Menga 2280,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68416,"Menga 2630,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68417,Bugun 11:45 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68421,Bugun 12:45 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68425,Ertaga yig'ilish bor,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68433,Telefonim o'chib qoladi,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68444,go'sht narxi qancha ekan hozir? :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68445,Bugun 8:30 da ko'rishamiz. tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68455,go'sht narxi qancha ekan hozir? tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68457,"Iltimos, menga qo'ng'iroq qil",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68465,go'sht narxi qancha ekan hozir?!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68497,Xatni jo'natdingmi?..,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68498,"Pulni kartaga tushirdim, 60 ming so'm",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68503,"Menga 2990,000 so'm tashlab tura olasanmi?!",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68525,"Menga 2860,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68533,Bayramingiz bilan tabriklayman! tezroq,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68537,Rahmat sizga katta!!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68560,"Menga 2400,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68561,Bugun guruhda leksiya 12 da bo'ladi,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68562,"Salom, ishlar qale?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68567,"Menga 180,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68569,"Iltimos, qayta qo'ng'iroq qiling. tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68572,"Charchamang, oq yo'l!.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68573,Bugun 17:00 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68577,"Iltimos, qayta qo'ng'iroq qiling. :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68581,Bugun 10:30 da ko'rishamiz. :),en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68590,Who's there say hi to our drugdealer,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68592,Kurs loyihasi uchun modul-3 ni tugatdim,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68615,Xatni jo'natdingmi?...,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68625,Kompterni o'chirib qo'ying,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68636,Telefonni ko'tar!,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68644,"Menga 2360,000 so'm tashlab tura olasanmi??",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68656,"Menga 3490,000 so'm tashlab tura olasanmi? tezroq",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68660,Bugun 18:45 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68661,Bugun 14:00 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68669,Bugun 21:00 da ko'rishamiz....,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68677,Bugun 10:00 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68678,Bugun 17:30 da ko'rishamiz.?,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68680,Bugun 8:15 da ko'rishamiz.,en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68685,"Menga 4200,000 so'm tashlab tura olasanmi?.",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68718,"Menga 4300,000 so'm tashlab tura olasanmi?",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68720,"Menga 2450,000 so'm tashlab tura olasanmi? :)",en,uz,latin_uz_markers,master_semantic_dataset_v7_cleaned.csv
68723,Bugun uchrashamizmi,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68725,Ertaga uchrashamizmi?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68727,"Men chiqdim, 10 minutda boraman",uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68730,Kimda konspekt bor? Tashlab yuboringlar,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68731,Kechikaman biroz 15:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68732,Bugun uchrashamizmi?.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68733,Kechikaman biroz 21:30 da boraman....,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68734,Kechikaman biroz 16:30 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68735,Kechikaman biroz 17:15 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68736,Kechikaman biroz 12:15 da boraman. tezroq,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68737,Kechikaman biroz 18:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68738,Kechikaman biroz 16:15 da boraman.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68739,Kechikaman biroz ertalab da boraman....,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68740,Kechikaman biroz 19:15 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68741,Kechikaman biroz 10:30 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68742,Kechikaman biroz kechqurun da boraman.?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68743,Kechikaman biroz 13:30 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68744,Bugun uchrashamizmi?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68745,Kechikaman biroz 12:30 da boraman.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68746,Kechikaman biroz 14:15 da boraman....,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68747,Kechikaman biroz 8:15 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68748,Kechikaman biroz 9:45 da boraman..,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68749,Kechikaman biroz 17:00 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68750,Kechikaman biroz 8:15 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68751,Kechikaman biroz 11:00 da boraman.!,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68752,Kechikaman biroz 12:45 da boraman.,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68753,Kechikaman biroz 17:30 da boraman.?,uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
68754,Kechikaman biroz 13:45 da boraman. :),uz,en,latin_default,master_semantic_dataset_v7_cleaned.csv
