text,normalized_text,label_unified,language_fixed,language_confidence,source_dataset
Karta faollashtirildi. Kod: 269537,karta faollashtirildi. kod: 269537,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 430821,karta faollashtirildi. kod: 430821,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 305545,karta faollashtirildi. kod: 305545,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 653475,karta faollashtirildi. kod: 653475,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 250555","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 250555",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 239557,karta faollashtirildi. kod: 239557,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 362434","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 362434",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 32612,karta faollashtirildi. kod: 32612,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 44292,karta faollashtirildi. kod: 44292,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 184028,karta faollashtirildi. kod: 184028,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 726694,karta faollashtirildi. kod: 726694,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 946592","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 946592",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 108925,karta faollashtirildi. kod: 108925,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 563461,karta faollashtirildi. kod: 563461,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 384534,karta faollashtirildi. kod: 384534,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 676533","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 676533",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 852765","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 852765",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 570191","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 570191",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 476965,karta faollashtirildi. kod: 476965,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 545174,karta faollashtirildi. kod: 545174,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 650424,karta faollashtirildi. kod: 650424,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 767598,karta faollashtirildi. kod: 767598,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 922323,karta faollashtirildi. kod: 922323,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 475059","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 475059",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 884525,karta faollashtirildi. kod: 884525,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 232172","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 232172",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 370344,karta faollashtirildi. kod: 370344,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 955778,karta faollashtirildi. kod: 955778,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 265569","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 265569",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 815855,karta faollashtirildi. kod: 815855,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 747430,karta faollashtirildi. kod: 747430,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 529033,karta faollashtirildi. kod: 529033,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 666124,karta faollashtirildi. kod: 666124,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 610334,karta faollashtirildi. kod: 610334,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 711648,karta faollashtirildi. kod: 711648,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 540880,karta faollashtirildi. kod: 540880,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 807876,karta faollashtirildi. kod: 807876,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 475442,karta faollashtirildi. kod: 475442,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 235000,karta faollashtirildi. kod: 235000,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 214957,karta faollashtirildi. kod: 214957,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 350927","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 350927",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 628019,karta faollashtirildi. kod: 628019,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 925073,karta faollashtirildi. kod: 925073,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 947327","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 947327",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 62563,karta faollashtirildi. kod: 62563,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 575453,karta faollashtirildi. kod: 575453,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 948928","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 948928",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 26409,karta faollashtirildi. kod: 26409,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 408750","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 408750",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 259167,karta faollashtirildi. kod: 259167,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 383639,karta faollashtirildi. kod: 383639,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 71075","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 71075",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 966178","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 966178",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 36566,karta faollashtirildi. kod: 36566,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 769588,karta faollashtirildi. kod: 769588,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 260023,karta faollashtirildi. kod: 260023,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 930316,karta faollashtirildi. kod: 930316,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 818033,karta faollashtirildi. kod: 818033,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 266395","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 266395",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 437503","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 437503",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 146828,karta faollashtirildi. kod: 146828,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 699761,karta faollashtirildi. kod: 699761,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 632697,karta faollashtirildi. kod: 632697,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 906790,karta faollashtirildi. kod: 906790,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 777710","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 777710",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 136982","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 136982",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 611924,karta faollashtirildi. kod: 611924,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 256647,karta faollashtirildi. kod: 256647,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 892582,karta faollashtirildi. kod: 892582,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 189363,karta faollashtirildi. kod: 189363,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 64298","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 64298",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 79764","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 79764",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 436570","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 436570",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 762199","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 762199",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 49971","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 49971",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 642068","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 642068",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 554713,karta faollashtirildi. kod: 554713,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 68240,karta faollashtirildi. kod: 68240,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 548357,karta faollashtirildi. kod: 548357,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 409145","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 409145",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 102701","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 102701",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 565671,karta faollashtirildi. kod: 565671,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 150344","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 150344",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 80310","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 80310",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 441722,karta faollashtirildi. kod: 441722,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 730215","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 730215",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 732933","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 732933",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 83398,karta faollashtirildi. kod: 83398,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 653437,karta faollashtirildi. kod: 653437,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 620873,karta faollashtirildi. kod: 620873,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 611111","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 611111",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 34222,karta faollashtirildi. kod: 34222,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 88711,karta faollashtirildi. kod: 88711,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 392867","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 392867",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 455542,karta faollashtirildi. kod: 455542,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 815167","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 815167",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 631787,karta faollashtirildi. kod: 631787,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 621421","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 621421",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 112372","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 112372",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 888701","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 888701",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 762864","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 762864",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 254682","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 254682",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 993486,karta faollashtirildi. kod: 993486,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 219002,karta faollashtirildi. kod: 219002,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 257684,karta faollashtirildi. kod: 257684,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 538696,karta faollashtirildi. kod: 538696,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 974582,karta faollashtirildi. kod: 974582,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 82109","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 82109",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 49238","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 49238",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 906271,karta faollashtirildi. kod: 906271,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 384593","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 384593",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 530228,karta faollashtirildi. kod: 530228,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 595075,karta faollashtirildi. kod: 595075,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 234548","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 234548",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 818698","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 818698",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 643706,karta faollashtirildi. kod: 643706,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 710386","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 710386",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 38306,karta faollashtirildi. kod: 38306,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 263568","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 263568",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 306827","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 306827",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 978327,karta faollashtirildi. kod: 978327,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 125927,karta faollashtirildi. kod: 125927,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 8488,karta faollashtirildi. kod: 8488,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 649764","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 649764",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 962439,karta faollashtirildi. kod: 962439,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 349817","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 349817",SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 795441,karta faollashtirildi. kod: 795441,SAFE,uz,high,master_semantic_dataset_v7.csv
Karta faollashtirildi. Kod: 816164,karta faollashtirildi. kod: 816164,SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 400964","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 400964",SAFE,uz,high,master_semantic_dataset_v7.csv
"Bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. Kod: 474651","bu kodni hech kimga bermang, xodimlarimiz uni so'ramaydi. kod: 474651",SAFE,uz,high,master_semantic_dataset_v7.csv
Shaxsiy hisobingizga kirish uchun vaqtinchalik kod: 0982. Hech kimga bermang.,shaxsiy hisobingizga kirish uchun vaqtinchalik kod: 0982. hech kimga bermang.,SAFE,uz,high,master_semantic_dataset_v8.csv
Tasdiqlash kodi: 111222. SafeTalk sizdan hech qachon kod so'ramaydi.,tasdiqlash kodi: 111222. safetalk sizdan hech qachon kod so'ramaydi.,SAFE,uz,high,master_semantic_dataset_v8.csv
Siz uchun maxsus taklif bor! Batafsil ma'lumot olish uchun kiring.,siz uchun maxsus taklif bor! batafsil ma'lumot olish uchun kiring.,SUSPICIOUS,uz,high,master_semantic_dataset_v8.csv
Maxsus chegirmalar faqat siz uchun! Hoziroq ko'rib chiqing.,maxsus chegirmalar faqat siz uchun! hoziroq ko'rib chiqing.,SUSPICIOUS,uz,high,master_semantic_dataset_v8.csv
Sizning WhatsApp profilingiz shikoyatga uchradi. Kodni yuboring: 31459,sizning whatsapp profilingiz shikoyatga uchradi. kodni yuboring: 31459,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Siz tanlandingiz! Uyda o'tirib ishlash bilan oyiga 2000$ topishni boshlang: http://t.me/secure_bot,siz tanlandingiz! uyda o'tirib ishlash bilan oyiga 2000$ topishni boshlang: http://t.me/secure_bot,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Diqqat! NBU kartangizdan pul yechilmoqda. Bekor qilish: http://bit.ly/uz-scam,diqqat! nbu kartangizdan pul yechilmoqda. bekor qilish: http://bit.ly/uz-scam,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Siz tanlandingiz! Online ish bilan oyiga 5000$ topishni boshlang: http://bit.ly/uz-scam,siz tanlandingiz! online ish bilan oyiga 5000$ topishni boshlang: http://bit.ly/uz-scam,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Siz tanlandingiz! Online ish bilan oyiga 1000$ topishni boshlang: http://t.me/secure_bot,siz tanlandingiz! online ish bilan oyiga 1000$ topishni boshlang: http://t.me/secure_bot,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Diqqat! UzCard kartangizdan pul yechilmoqda. Bekor qilish: http://t.me/secure_bot,diqqat! uzcard kartangizdan pul yechilmoqda. bekor qilish: http://t.me/secure_bot,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Siz tanlandingiz! Uyda o'tirib ishlash bilan oyiga 500$ topishni boshlang: http://verify-bank.xyz,siz tanlandingiz! uyda o'tirib ishlash bilan oyiga 500$ topishni boshlang: http://verify-bank.xyz,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Diqqat! NBU kartangizdan pul yechilmoqda. Bekor qilish: http://t.me/secure_bot,diqqat! nbu kartangizdan pul yechilmoqda. bekor qilish: http://t.me/secure_bot,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Sizning Apelsin profilingiz shikoyatga uchradi. Kodni yuboring: 99373,sizning apelsin profilingiz shikoyatga uchradi. kodni yuboring: 99373,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Sizning Click profilingiz shikoyatga uchradi. Kodni yuboring: 92502,sizning click profilingiz shikoyatga uchradi. kodni yuboring: 92502,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Siz tanlandingiz! Uyda o'tirib ishlash bilan oyiga 5000$ topishni boshlang: http://pay-fix.biz,siz tanlandingiz! uyda o'tirib ishlash bilan oyiga 5000$ topishni boshlang: http://pay-fix.biz,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Diqqat! UzCard kartangizdan pul yechilmoqda. Bekor qilish: http://verify-bank.xyz,diqqat! uzcard kartangizdan pul yechilmoqda. bekor qilish: http://verify-bank.xyz,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Diqqat! UzCard kartangizdan pul yechilmoqda. Bekor qilish: http://bit.ly/uz-scam,diqqat! uzcard kartangizdan pul yechilmoqda. bekor qilish: http://bit.ly/uz-scam,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Diqqat! UzCard kartangizdan pul yechilmoqda. Bekor qilish: http://pay-fix.biz,diqqat! uzcard kartangizdan pul yechilmoqda. bekor qilish: http://pay-fix.biz,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Diqqat! Humo kartangizdan pul yechilmoqda. Bekor qilish: http://pay-fix.biz,diqqat! humo kartangizdan pul yechilmoqda. bekor qilish: http://pay-fix.biz,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Siz tanlandingiz! Uyda o'tirib ishlash bilan oyiga 1000$ topishni boshlang: http://gift-uz.click,siz tanlandingiz! uyda o'tirib ishlash bilan oyiga 1000$ topishni boshlang: http://gift-uz.click,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Sizning Apelsin profilingiz shikoyatga uchradi. Kodni yuboring: 68000,sizning apelsin profilingiz shikoyatga uchradi. kodni yuboring: 68000,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Sizning Payme profilingiz shikoyatga uchradi. Kodni yuboring: 99762,sizning payme profilingiz shikoyatga uchradi. kodni yuboring: 99762,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Siz tanlandingiz! Masofaviy ish bilan oyiga 2000$ topishni boshlang: http://verify-bank.xyz,siz tanlandingiz! masofaviy ish bilan oyiga 2000$ topishni boshlang: http://verify-bank.xyz,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Sizning Payme profilingiz shikoyatga uchradi. Kodni yuboring: 98839,sizning payme profilingiz shikoyatga uchradi. kodni yuboring: 98839,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
Sizning Payme profilingiz shikoyatga uchradi. Kodni yuboring: 52891,sizning payme profilingiz shikoyatga uchradi. kodni yuboring: 52891,DANGEROUS,uz,high,master_semantic_dataset_v8.csv
✅ Sizning Google parolingiz o'zgartirildi. Agar bu siz bo'lmasangiz: http://verify-secure.click,✅ sizning google parolingiz o'zgartirildi. agar bu siz bo'lmasangiz: http://verify-secure.click,DANGEROUS,uz,high,master_semantic_dataset_v9_cleaned.csv
Sizning Click parolingiz o'zgartirildi. Agar bu siz bo'lmasangiz: http://login-uz.xyz,sizning click parolingiz o'zgartirildi. agar bu siz bo'lmasangiz: http://login-uz.xyz,DANGEROUS,uz,high,master_semantic_dataset_v9_cleaned.csv
Tezda pul kerakmi? Kuniga 100$ topish siri mana bu kanalda: @scam_crypto,tezda pul kerakmi? kuniga 100$ topish siri mana bu kanalda: @scam_crypto,DANGEROUS,uz,high,master_semantic_dataset_v9_cleaned.csv
Tezda pul kerakmi? Kuniga 100$t opish siri mana bu kanalda: @scam_crypto,tezda pul kerakmi? kuniga 100$t opish siri mana bu kanalda: @scam_crypto,DANGEROUS,uz,high,master_semantic_dataset_v9_cleaned.csv
"Sizning Apple ID hisobingizga yangi qurilmadan kirildi. Agar bu siz bo'lsangiz, amal qilmang.!!!","sizning apple id hisobingizga yangi qurilmadan kirildi. agar bu siz bo'lsangiz, amal qilmang.!!!",SAFE,uz,high,master_semantic_dataset_v9_cleaned.csv
