text,risk_label,intent_label,tags,language,source,clean_text
Surly ill give it to you:-) while coming to review.,SAFE,UNKNOWN,,en,sms,surly ill give it to you while coming to review
Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,SAFE,UNKNOWN,,en,sms,really i tot ur paper ended long ago but wat u copied jus now got use u happy lar i still haf 2 study
Bugungi majlis 10:15 ga surildi.,SAFE,UNKNOWN,,en,telegram,bugungi majlis 10 15 ga surildi
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",SAFE,UNKNOWN,,en,sms,tunde how are you doing this is just wishing you a great day abiola
Is toshiba portege m100 gd?,SAFE,UNKNOWN,,en,sms,is toshiba portege m100 gd
Kechikaman biroz. ),SAFE,UNKNOWN,,en,sms,kechikaman biroz
Ishlar qalay?,SAFE,UNKNOWN,,en,telegram,ishlar qalay
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,SAFE,UNKNOWN,,en,sms,she s fine good to hear from you how are you my dear happy new year oh
You will be in the place of that man,SAFE,UNKNOWN,,en,sms,you will be in the place of that man
Kompterni o'chirib qo'ying,SAFE,UNKNOWN,,en,sms,kompterni o chirib qo ying
How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already ÂÃ_,SAFE,UNKNOWN,,en,sms,how have your little darlings been so far this week need a coffee run tomo can t believe it s that time of week already â ã _
Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,SAFE,UNKNOWN,,en,sms,hello they are going to the village pub at 8 so either come here or there accordingly ok
Huh? 6 also cannot? Then only how many mistakes?,SAFE,UNKNOWN,,en,sms,huh 6 also cannot then only how many mistakes
Vazifani qildingmi?,SAFE,UNKNOWN,,en,telegram,vazifani qildingmi
Yep get with the program. You're slacking.,SAFE,UNKNOWN,,en,sms,yep get with the program you re slacking
"Aight, I'll ask a few of my roommates",SAFE,UNKNOWN,,en,sms,aight i ll ask a few of my roommates
"Menga 558 000 tashlab ber, ertaga qaytaraman....",SAFE,UNKNOWN,,en,telegram,menga 558 000 tashlab ber ertaga qaytaraman
ok. I am a gentleman and will treat you with dignity and respect.,SAFE,UNKNOWN,,en,sms,ok i am a gentleman and will treat you with dignity and respect
would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked,SAFE,UNKNOWN,,en,sms,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again that needs to b sacked
Bognor it is! Should be splendid at this time of year.,SAFE,UNKNOWN,,en,sms,bognor it is should be splendid at this time of year
Telefonni ko'tar!,SAFE,UNKNOWN,,en,telegram,telefonni ko tar
I meant middle left or right?,SAFE,UNKNOWN,,en,sms,i meant middle left or right
R u sure they'll understand that! Wine * good idea just had a slurp!,SAFE,UNKNOWN,,en,sms,r u sure they ll understand that wine good idea just had a slurp
Rats. Hey did u ever vote for the next themes?,SAFE,UNKNOWN,,en,sms,rats hey did u ever vote for the next themes
U coming 2 pick me?,SAFE,UNKNOWN,,en,sms,u coming 2 pick me
ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG,SAFE,UNKNOWN,,en,sms,zoe it just hit me 2 im fucking shitin myself il defo try my hardest 2 cum 2morow luv u millions lekdog
Shall i get my pouch?,SAFE,UNKNOWN,,en,sms,shall i get my pouch
Mm not entirely sure i understood that text but hey. Ho. Which weekend?,SAFE,UNKNOWN,,en,sms,mm not entirely sure i understood that text but hey ho which weekend
"Menga 2360,000 so'm tashlab tura olasanmi??",SAFE,UNKNOWN,,en,telegram,menga 2360 000 so m tashlab tura olasanmi
"Ask g or iouri, I've told the story like ten times already",SAFE,UNKNOWN,,en,sms,ask g or iouri i ve told the story like ten times already
There bold 2  &lt;#&gt; . Is that yours,SAFE,UNKNOWN,,en,sms,there bold 2 lt gt is that yours
Okie Ã_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,SAFE,UNKNOWN,,en,sms,okie ã _ wan meet at bishan cos me at bishan now i m not driving today
"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",SAFE,UNKNOWN,,en,sms,ok can be later showing around 8 8 30 if you want cld have drink before wld prefer not to spend money on nosh if you don t mind as doing that nxt wk
ILL B DOWN SOON,SAFE,UNKNOWN,,en,sms,ill b down soon
No da. I am happy that we sit together na,SAFE,UNKNOWN,,en,sms,no da i am happy that we sit together na
Thankyou so much for the call. I appreciate your care.,SAFE,UNKNOWN,,en,sms,thankyou so much for the call i appreciate your care
Ertaga dars 20:00 da boshlanadi. ),SAFE,UNKNOWN,,en,sms,ertaga dars 20 00 da boshlanadi
"Ya, told..she was asking wats matter?",SAFE,UNKNOWN,,en,sms,ya told she was asking wats matter
"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",SAFE,UNKNOWN,,en,sms,my painful personal thought i always try to keep everybody happy all the time but nobody recognises me when i am alone
"What's up bruv, hope you had a great break. Do have a rewarding semester.",SAFE,UNKNOWN,,en,sms,what s up bruv hope you had a great break do have a rewarding semester
"Menga 3490,000 so'm tashlab tura olasanmi? tezroq",SAFE,UNKNOWN,,en,telegram,menga 3490 000 so m tashlab tura olasanmi tezroq
Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,SAFE,UNKNOWN,,en,sms,even u dont get in trouble while convincing just tel him once or twice and just tel neglect his msgs dont c and read it just dont reply
jay says he'll put in  &lt;#&gt;,SAFE,UNKNOWN,,en,sms,jay says he ll put in lt gt
He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,SAFE,UNKNOWN,,en,sms,he fucking chickened out he messaged me he would be late and woould buzz me and then i didn t hear a word from him
Bugun 18:45 da ko'rishamiz.,SAFE,UNKNOWN,,en,sms,bugun 18 45 da ko rishamiz
Bugun 14:00 da ko'rishamiz.,SAFE,UNKNOWN,,en,sms,bugun 14 00 da ko rishamiz
"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!",SAFE,UNKNOWN,,en,sms,i do know what u mean is the king of not havin credit i m goin2bed now night night sweet only1more sleep
Are you still playing with gautham?,SAFE,UNKNOWN,,en,sms,are you still playing with gautham
"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",SAFE,UNKNOWN,,en,sms,i m an actor when i work i work in the evening and sleep late since i m unemployed at the moment i always sleep late when you re unemployed every day is saturday
Dont show yourself. How far. Put new pictures up on facebook.,SAFE,UNKNOWN,,en,sms,dont show yourself how far put new pictures up on facebook
Just sleeping..and surfing,SAFE,UNKNOWN,,en,sms,just sleeping and surfing
K..give back my thanks.,SAFE,UNKNOWN,,en,sms,k give back my thanks
"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",SAFE,UNKNOWN,,en,sms,that s alrite girl u know gail is neva wrong take care sweet and don t worry c u l8tr hun love yaxxx
Bugun 21:00 da ko'rishamiz....,SAFE,UNKNOWN,,en,sms,bugun 21 00 da ko rishamiz
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,SAFE,UNKNOWN,,en,sms,purity of friendship between two is not about smiling after reading the forwarded message its about smiling just by seeing the name gud evng
Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,SAFE,UNKNOWN,,en,sms,unfortunately i ve just found out that we have to pick my sister up from the airport that evening so don t think i ll be going out at all we should try to go out one of th
So i'm doing a list of buyers.,SAFE,UNKNOWN,,en,sms,so i m doing a list of buyers
You didnt complete your gist oh.,SAFE,UNKNOWN,,en,sms,you didnt complete your gist oh
Zoom ochilmayapti,SAFE,UNKNOWN,,en,telegram,zoom ochilmayapti
Depends on where u going lor.,SAFE,UNKNOWN,,en,sms,depends on where u going lor
Do you think i can move  &lt;#&gt;  in a week,SAFE,UNKNOWN,,en,sms,do you think i can move lt gt in a week
Bugun 10:00 da ko'rishamiz.,SAFE,UNKNOWN,,en,telegram,bugun 10 00 da ko rishamiz
Bugun 17:30 da ko'rishamiz.?,SAFE,UNKNOWN,,en,telegram,bugun 17 30 da ko rishamiz
Bugungi majlis 10:30 ga surildi. :),SAFE,UNKNOWN,,en,telegram,bugungi majlis 10 30 ga surildi
Bugun 8:15 da ko'rishamiz.,SAFE,UNKNOWN,,en,sms,bugun 8 15 da ko rishamiz
Good evening! How are you?,SAFE,UNKNOWN,,en,sms,good evening how are you
Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.,SAFE,UNKNOWN,,en,sms,hmm my uncle just informed me that he s paying the school directly so pls buy food
Segodnya uchrashuv soat nechida?...,SAFE,UNKNOWN,,en,telegram,segodnya uchrashuv soat nechida
"I wonder if your phone battery went dead ? I had to tell you, I love you babe",SAFE,UNKNOWN,,en,sms,i wonder if your phone battery went dead i had to tell you i love you babe
"Menga 4200,000 so'm tashlab tura olasanmi?.",SAFE,UNKNOWN,,en,telegram,menga 4200 000 so m tashlab tura olasanmi
Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,SAFE,UNKNOWN,,en,sms,love it daddy will make you scream with pleasure i am going to slap your ass with my dick
Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,SAFE,UNKNOWN,,en,sms,where s mummy s boy is he being good or bad is he being positive or negative why is mummy being made to wait hmmmm
Uyga qaytayotganda sabzavot olib kel. ),SAFE,UNKNOWN,,en,telegram,uyga qaytayotganda sabzavot olib kel
"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",SAFE,UNKNOWN,,en,sms,gumby s has a special where a lt gt cheese pizza is 2 so i know what we re doin tonight
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",SAFE,UNKNOWN,,en,sms,thk shld b can ya i wana go 4 lessons haha can go for one whole stretch
Lol yeah at this point I guess not,SAFE,UNKNOWN,,en,sms,lol yeah at this point i guess not
Hi' Test on  &lt;#&gt; rd ....,SAFE,UNKNOWN,,en,sms,hi test on lt gt rd
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",SAFE,UNKNOWN,,en,sms,come around lt decimal gt pm vikky i m otside nw il come by tht time
Tension ah?what machi?any problem?,SAFE,UNKNOWN,,en,sms,tension ah what machi any problem
Do you like shaking your booty on the dance floor?,SAFE,UNKNOWN,,en,sms,do you like shaking your booty on the dance floor
Not a drop in the tank,SAFE,UNKNOWN,,en,sms,not a drop in the tank
they released another Italian one today and it has a cosign option,SAFE,UNKNOWN,,en,sms,they released another italian one today and it has a cosign option
\Hey sorry I didntgive ya a a bellearlier hunny,SAFE,UNKNOWN,,en,sms,hey sorry i didntgive ya a a bellearlier hunny
A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd,SAFE,UNKNOWN,,en,sms,a cute thought for friendship its not necessary to share every secret with ur close frnd
Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice,SAFE,UNKNOWN,,en,sms,appt is at lt time gt am not my fault u don t listen i told u twice
Yup,SAFE,UNKNOWN,,en,sms,yup
Dunno lei he neva say...,SAFE,UNKNOWN,,en,sms,dunno lei he neva say
Ertaga dars obid da boshlanadi...,SAFE,UNKNOWN,,en,telegram,ertaga dars obid da boshlanadi
Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...,SAFE,UNKNOWN,,en,sms,guai ü shd haf seen him when he s naughty ü so free today can go jogging
"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",SAFE,UNKNOWN,,en,sms,good afternoon my boytoy how are you feeling today better i hope are you being my good boy are you my obedient slave do you please your queen
"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U""",SAFE,UNKNOWN,,en,sms,keep ur problems in ur heart b coz nobody will fight for u only u amp u have to fight for ur self amp win the battle vivekanand g 9t sd ham yeah give me a call if you ve got a minute ham hi babe uawake feellikw shit justfound out via aletter thatmum gotmarried 4thnov behind ourbacks fuckinnice selfish deviousbitch anyway i l call u
Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,SAFE,UNKNOWN,,en,sms,have you emigrated or something ok maybe 5 30 was a bit hopeful
Bugungi majlis 18:15 ga surildi....,SAFE,UNKNOWN,,en,sms,bugungi majlis 18 15 ga surildi
Its just the effect of irritation. Just ignore it,SAFE,UNKNOWN,,en,sms,its just the effect of irritation just ignore it
Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,SAFE,UNKNOWN,,en,sms,lol i have to take it member how i said my aunt flow didn t visit for 6 months it s cause i developed ovarian cysts bc is the only way to shrink them
No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:),SAFE,UNKNOWN,,en,sms,no we sell it all so we ll have tons if coins then sell our coins to someone thru paypal voila money back in life pockets
"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",SAFE,UNKNOWN,,en,sms,thanx yup we coming back on sun finish dinner going back 2 hotel now time flies we re tog 4 exactly a mth today hope we ll haf many more mths to come
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,SAFE,UNKNOWN,,en,sms,1 i don t have her number and 2 its gonna be a massive pain in the ass and i d rather not get involved if that s possible
You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days,SAFE,UNKNOWN,,en,sms,you give us back my id proof and lt gt rs we wont allow you to work we will come to your home within days
Doing my masters. When will you buy a bb cos i have for sale and how's bf,SAFE,UNKNOWN,,en,sms,doing my masters when will you buy a bb cos i have for sale and how s bf
